20000067,9,2019-01-05,17:45:10.829,2019-01-05,17:45:12.829
20000067,10,2019-01-05,17:45:13.829,2019-01-05,17:46:04.829
20000067,11,2019-01-05,17:46:05.829,2019-01-05,18:32:47.979
20000067,12,2019-01-05,18:32:48.979,2019-01-05,18:33:40.979
20000067,13,2019-01-05,18:33:41.979,2019-01-05,18:33:43.979
20000067,14,2019-01-05,18:33:44.979,2019-01-05,18:34:38.979
20000067,15,2019-01-05,18:34:39.979,2019-01-05,18:34:44.979
20000067,16,2019-01-05,18:34:45.979,2019-01-05,18:34:47.979
20000067,17,2019-01-05,18:34:48.979,2019-01-05,18:34:50.979
20000067,18,2019-01-05,18:34:51.979,2019-01-05,18:34:53.979
20000067,19,2019-01-05,18:34:54.979,2019-01-05,18:34:58.979
20000068,0,2019-01-05,18:36:02.979,2019-01-05,18:36:48.979
20000069,0,2019-01-05,19:10:34.029,2019-01-05,19:29:40.030
20000070,3,2019-01-07,20:29:43.743,2019-01-07,20:29:50.743
20000070,4,2019-01-07,20:29:51.743,2019-01-07,20:29:53.743
20000070,5,2019-01-07,20:29:54.743,2019-01-07,20:29:56.743
20000070,6,2019-01-07,20:29:57.743,2019-01-07,20:29:59.743
20000070,7,2019-01-07,20:30:00.743,2019-01-07,20:30:55.133
20000070,8,2019-01-07,20:30:56.133,2019-01-07,20:30:58.133
20000070,9,2019-01-07,20:30:59.133,2019-01-07,20:31:01.133
20000070,10,2019-01-07,20:31:02.133,2019-01-07,20:31:53.133
20000070,11,2019-01-07,20:31:54.133,2019-01-07,21:24:37.944
20000070,12,2019-01-07,21:24:38.944,2019-01-07,21:25:29.944
20000070,13,2019-01-07,21:25:30.944,2019-01-07,21:25:32.944
20000070,14,2019-01-07,21:25:33.944,2019-01-07,21:26:28.944
20000070,15,2019-01-07,21:26:29.944,2019-01-07,21:26:34.944
20000070,16,2019-01-07,21:26:35.944,2019-01-07,21:26:37.944
20000070,17,2019-01-07,21:26:38.944,2019-01-07,21:26:40.944
20000070,18,2019-01-07,21:26:41.944,2019-01-07,21:26:43.944
20000070,19,2019-01-07,21:26:44.944,2019-01-07,21:26:48.944
20000071,0,2019-01-07,21:27:33.944,2019-01-07,21:27:39.944
20000072,3,2019-01-08,21:23:31.154,2019-01-08,21:23:38.154
20000072,4,2019-01-08,21:23:39.154,2019-01-08,21:23:41.154
20000072,5,2019-01-08,21:23:42.154,2019-01-08,21:23:44.154
20000072,6,2019-01-08,21:23:45.154,2019-01-08,21:23:47.154
20000072,7,2019-01-08,21:23:48.154,2019-01-08,21:24:42.154
20000072,8,2019-01-08,21:24:43.154,2019-01-08,21:24:45.154
20000072,9,2019-01-08,21:24:46.154,2019-01-08,21:24:48.154
20000072,10,2019-01-08,21:24:49.154,2019-01-08,21:25:40.154
20000072,11,2019-01-08,21:25:41.154,2019-01-08,22:18:28.456
20000072,12,2019-01-08,22:18:29.457,2019-01-08,22:19:20.457
20000072,13,2019-01-08,22:19:21.457,2019-01-08,22:19:23.457
20000072,14,2019-01-08,22:19:24.457,2019-01-08,22:20:18.457
20000072,15,2019-01-08,22:20:19.457,2019-01-08,22:20:24.457
20000072,16,2019-01-08,22:20:25.457,2019-01-08,22:20:27.457
20000072,17,2019-01-08,22:20:28.457,2019-01-08,22:20:30.457
20000072,18,2019-01-08,22:20:31.457,2019-01-08,22:20:33.457
20000072,19,2019-01-08,22:20:34.457,2019-01-08,22:20:38.457
20000073,3,2019-01-09,15:28:45.501,2019-01-09,15:28:52.501
20000073,4,2019-01-09,15:28:53.501,2019-01-09,15:28:55.501
20000073,5,2019-01-09,15:28:56.501,2019-01-09,15:28:58.501
20000073,6,2019-01-09,15:28:59.501,2019-01-09,15:29:01.501
20000073,7,2019-01-09,15:29:02.501,2019-01-09,15:29:56.501
20000073,8,2019-01-09,15:29:57.501,2019-01-09,15:29:59.501
20000073,9,2019-01-09,15:30:00.501,2019-01-09,15:30:02.501
20000073,10,2019-01-09,15:30:03.501,2019-01-09,15:30:54.501
20000073,11,2019-01-09,15:30:55.501,2019-01-09,16:23:39.731
20000073,12,2019-01-09,16:23:40.731,2019-01-09,16:24:31.731
20000073,13,2019-01-09,16:24:32.731,2019-01-09,16:24:34.731
20000073,14,2019-01-09,16:24:35.731,2019-01-09,16:25:29.731
20000073,15,2019-01-09,16:25:30.731,2019-01-09,16:25:35.731
20000073,16,2019-01-09,16:25:36.731,2019-01-09,16:25:38.731
20000073,17,2019-01-09,16:25:39.731,2019-01-09,16:25:41.731
20000073,18,2019-01-09,16:25:42.731,2019-01-09,16:25:44.731
20000073,19,2019-01-09,16:25:45.731,2019-01-09,16:25:49.731
20000074,3,2019-01-09,16:28:45.731,2019-01-09,16:28:52.732
20000074,4,2019-01-09,16:28:53.731,2019-01-09,16:28:55.731
20000074,5,2019-01-09,16:28:56.731,2019-01-09,16:28:58.731
20000074,6,2019-01-09,16:28:59.731,2019-01-09,16:29:01.731
20000074,7,2019-01-09,16:29:02.731,2019-01-09,16:29:56.731
20000074,8,2019-01-09,16:29:57.731,2019-01-09,16:29:59.731
20000074,9,2019-01-09,16:30:00.731,2019-01-09,16:30:02.731
20000074,10,2019-01-09,16:30:03.731,2019-01-09,16:30:54.731
20000074,11,2019-01-09,16:30:55.731,2019-01-09,17:20:41.470
20000074,12,2019-01-09,17:20:42.470,2019-01-09,17:21:33.470
20000074,13,2019-01-09,17:21:34.470,2019-01-09,17:21:36.470
20000074,14,2019-01-09,17:21:37.470,2019-01-09,17:22:31.470
20000074,15,2019-01-09,17:22:32.470,2019-01-09,17:22:37.470
20000074,16,2019-01-09,17:22:38.470,2019-01-09,17:22:40.470
20000074,17,2019-01-09,17:22:41.470,2019-01-09,17:22:43.470
20000074,18,2019-01-09,17:22:44.470,2019-01-09,17:22:46.470
20000074,19,2019-01-09,17:22:47.470,2019-01-09,17:22:51.470
20000075,0,2019-01-09,17:23:52.470,2019-01-09,17:27:07.470
20000077,0,2019-01-09,21:37:25.761,2019-01-09,21:54:04.762
20000078,0,2019-01-09,21:54:25.762,2019-01-10,15:57:43.621
20000079,0,2019-01-10,16:06:04.621,2019-01-10,16:14:23.621
